model,pooling,layer,n_prompts,n_nan_at_layer,skipped,point,ci_lo,ci_hi,rho_mb,rho_ma,rho_ba,n_boot_valid
llama,last_token_hs,23,45,0,False,0.1914111798530333,0.09287179969251155,0.3084041848778724,0.264279398690281,0.22619774928735553,0.42048917922079576,1000
llama,last_token_hs,24,45,0,False,0.18752824748171246,0.05919358506798744,0.29998639076948164,0.3169867513611722,0.3794867661328091,0.42048917922079576,1000
llama,last_token_hs,25,45,0,False,0.184304784326075,0.030411542113870385,0.29528601914644237,0.3323021297362741,0.4315304648461471,0.42048917922079576,1000
llama,last_token_hs,26,45,0,False,0.1836191863502227,0.04935182686895132,0.2970187239348888,0.3117157203392899,0.37384633407627005,0.42048917922079576,1000
llama,last_token_hs,27,45,0,False,0.17665653323257932,0.04265456423163414,0.2916380986571312,0.30598777291128654,0.3742150166833796,0.42048917922079576,1000
llama,last_token_hs,28,45,0,False,0.1760405423875494,0.051294301543384796,0.2951181411743164,0.28985756815140123,0.33088437436381657,0.42048917922079576,1000
llama,last_token_hs,29,45,0,False,0.18415422344146587,0.049229498300701384,0.3102648541331291,0.29615209458549585,0.32908276705627787,0.42048917922079576,1000
llama,last_token_hs,30,45,0,False,0.1895928031945026,0.0675344528630376,0.31311265453696246,0.2879749324169049,0.2938265760227623,0.42048917922079576,1000
llama,last_token_hs,31,45,0,False,0.19532828600216148,0.07672734297811985,0.3166410535573959,0.27631885240234555,0.24894135153384472,0.42048917922079576,1000
llama,last_token_hs,32,45,0,False,0.18341595017431328,0.06846888158470392,0.2902649916708469,0.26613532189092604,0.24969403987543992,0.42048917922079576,1000
llama,mean_pool_hs,0,45,0,False,0.058089062365157006,0.015328734158538282,0.15375115759670732,0.057525427183465025,0.01147433250945243,0.42048917922079576,1000
llama,mean_pool_hs,1,45,0,False,0.047497589357421,0.010801440896466374,0.14514621160924432,0.0495072248536134,0.01526269467947121,0.42048917922079576,1000
llama,mean_pool_hs,2,45,0,False,0.019399490643416843,-0.007454345654696225,0.11725139655172817,0.023093980715295354,0.013066621526721113,0.42048917922079576,1000
llama,mean_pool_hs,3,45,0,False,0.039335898315235755,0.010354568134061992,0.14382574558258054,0.030641790456773402,-0.011997942500760727,0.42048917922079576,1000
llama,mean_pool_hs,4,45,0,False,0.07354965222372051,0.02750674095004797,0.1851598173379898,0.05164350894787838,-0.03578018677681746,0.42048917922079576,1000
llama,mean_pool_hs,5,45,0,False,0.05303195611899622,0.013199125532992184,0.16688644625246524,0.028992575330326228,-0.045360648820057456,0.42048917922079576,1000
llama,mean_pool_hs,6,45,0,False,0.056315505400660715,0.004253256029915065,0.1754916541278362,0.03577016611524714,-0.03636469140998645,0.42048917922079576,1000
llama,mean_pool_hs,7,45,0,False,0.08063859632530285,0.02665457292459905,0.20443314127624032,0.06958396433953185,-0.008505784013083832,0.42048917922079576,1000
llama,mean_pool_hs,8,45,0,False,0.09964208701058146,0.0449398142285645,0.21776110269129267,0.10086313913184564,0.024938177462788515,0.42048917922079576,1000
llama,mean_pool_hs,9,45,0,False,0.10532546530702595,0.05395860616117716,0.21467042528092858,0.11372833201231136,0.043418266518919016,0.42048917922079576,1000
llama,mean_pool_hs,10,45,0,False,0.11607303713646791,0.057907015550881624,0.23320861645042895,0.13343340176128388,0.06744626848565083,0.42048917922079576,1000
llama,mean_pool_hs,11,45,0,False,0.15293707540180732,0.08352849371731282,0.2730795621871948,0.17204928377590822,0.08023320194564455,0.42048917922079576,1000
llama,mean_pool_hs,12,45,0,False,0.15746409877646783,0.0867671623826027,0.28019304051995275,0.18439851792096668,0.10048987855161196,0.42048917922079576,1000
llama,mean_pool_hs,13,45,0,False,0.1573245785312116,0.0931323666125536,0.2748120591044426,0.17874619368633407,0.08691337963346354,0.42048917922079576,1000
llama,mean_pool_hs,14,45,0,False,0.14391239834218103,0.08947495184838772,0.25166672244668004,0.17179667795657574,0.09958489871985247,0.42048917922079576,1000
llama,mean_pool_hs,15,45,0,False,0.14620493311784657,0.08836088515818119,0.25447509959340087,0.17583724997403558,0.10442875265950292,0.42048917922079576,1000
llama,mean_pool_hs,16,45,0,False,0.10824082259051922,0.060543783195316794,0.21437408663332463,0.12072826984998705,0.05390006936374666,0.42048917922079576,1000
llama,mean_pool_hs,17,45,0,False,0.11604320514195399,0.06477075852453709,0.2244529142975807,0.1287104041359843,0.05610254182931085,0.42048917922079576,1000
llama,mean_pool_hs,18,45,0,False,0.08050240010921915,0.035171011276543145,0.1874992754310369,0.09745794568206592,0.05836734007742864,0.42048917922079576,1000
llama,mean_pool_hs,19,45,0,False,0.061029320593507415,0.015611153747886419,0.17043874524533748,0.07913847886191243,0.05673370807223807,0.42048917922079576,1000
llama,mean_pool_hs,20,45,0,False,0.060208320790160544,0.015675150975584983,0.17006250582635402,0.07595037604014354,0.05087946994987099,0.42048917922079576,1000
llama,mean_pool_hs,21,45,0,False,0.06205668425791559,0.014043991640210153,0.17278826385736465,0.07813077286960013,0.05209012499683629,0.42048917922079576,1000
llama,mean_pool_hs,22,45,0,False,0.03817998000535139,-0.010936853615567088,0.150215757638216,0.054980071669330215,0.0484677887959634,0.42048917922079576,1000
llama,mean_pool_hs,23,45,0,False,0.042916897397790046,-0.011754748015664517,0.15707262493669985,0.0519310650417469,0.030943281406213934,0.42048917922079576,1000
llama,mean_pool_hs,24,45,0,False,0.049746061014663806,-0.0051795707433484476,0.1590936530381441,0.0601048868918278,0.03567067076237341,0.42048917922079576,1000
llama,mean_pool_hs,25,45,0,False,0.04836363215027181,-0.004899595747701823,0.15582665167748924,0.05752896395905181,0.03251441522607367,0.42048917922079576,1000
llama,mean_pool_hs,26,45,0,False,0.054290068763718745,-0.0018986207083798935,0.1642313227057457,0.06314084684781204,0.03308185357890092,0.42048917922079576,1000
llama,mean_pool_hs,27,45,0,False,0.05468254503541499,0.00022163668036228131,0.1603932552039623,0.06224205795300972,0.030086812567039843,0.42048917922079576,1000
llama,mean_pool_hs,28,45,0,False,0.06686817479301084,0.012606559856794776,0.17287317737936972,0.06989587301522386,0.02197724813623341,0.42048917922079576,1000
llama,mean_pool_hs,29,45,0,False,0.07388957121525837,0.01844739429652691,0.1803079258650541,0.07639656626716737,0.022291650445490405,0.42048917922079576,1000
llama,mean_pool_hs,30,45,0,False,0.08101052802670827,0.024381014704704284,0.1811519641429186,0.08500711132549134,0.027430228453514695,0.42048917922079576,1000
llama,mean_pool_hs,31,45,0,False,0.07932705096713276,0.020456839771941304,0.18290006853640078,0.08186463001540557,0.023571088299679462,0.42048917922079576,1000
llama,mean_pool_hs,32,45,0,False,0.08662267068609521,0.004475934116635472,0.219818377867341,0.11078094747516805,0.07710636058227008,0.42048917922079576,1000
llama_base,last_token_hs,0,45,0,False,,,,,,0.42048917922079576,0
llama_base,last_token_hs,1,45,0,False,-0.07213653185000612,-0.09697863794863223,0.02358809052966534,-0.027290328053070058,0.09011570166984058,0.42048917922079576,1000
llama_base,last_token_hs,2,45,0,False,-0.05957124479940867,-0.08913566190749407,0.034127253573387854,-0.014493655447700388,0.09350629297899932,0.42048917922079576,1000
llama_base,last_token_hs,3,45,0,False,-0.02261563040465174,-0.054278986249119046,0.06351546794176101,0.01958941772425532,0.09516392391652953,0.42048917922079576,1000
llama_base,last_token_hs,4,45,0,False,0.01637270465561926,-0.022972031868994235,0.11838237419724464,0.03378462069906373,0.045054168461089596,0.42048917922079576,1000
llama_base,last_token_hs,5,45,0,False,0.024645183960744957,-0.02041343003511429,0.11771762184798715,0.031660767167677316,0.022130720437116017,0.42048917922079576,1000
llama_base,last_token_hs,6,45,0,False,0.03640132046982027,-0.020921231340616943,0.13474299460649486,0.04723357493220557,0.03383119584054388,0.42048917922079576,1000
llama_base,last_token_hs,7,45,0,False,0.04949019964650899,-0.005977465223986655,0.13859137296676635,0.08341982973671835,0.09205504811867027,0.42048917922079576,1000
llama_base,last_token_hs,8,45,0,False,0.05651567228240089,-0.010106193670071659,0.15960442721843718,0.12255424009286303,0.17131417800186974,0.42048917922079576,1000
llama_base,last_token_hs,9,45,0,False,0.08527586743040177,-0.015088062034919858,0.19754103943705556,0.18316230463611793,0.2578121684491551,0.42048917922079576,1000
llama_base,last_token_hs,10,45,0,False,0.09551174724369585,-0.014201251417398449,0.21338600516319273,0.20294524747621337,0.2851068146118536,0.42048917922079576,1000
llama_base,last_token_hs,11,45,0,False,0.11179038571668293,-0.016516764555126427,0.2334349192678928,0.23814902341103147,0.3394738509254492,0.42048917922079576,1000
llama_base,last_token_hs,12,45,0,False,0.10548657576313214,-0.03151246970519423,0.2352002914994955,0.23927723513696372,0.3563790942949579,0.42048917922079576,1000
llama_base,last_token_hs,13,45,0,False,0.10755999820889774,-0.03913190178573131,0.24507903866469852,0.22812339378501295,0.3228639766044661,0.42048917922079576,1000
llama_base,last_token_hs,14,45,0,False,0.10524009660810499,-0.05601524449884891,0.2666890628635883,0.23629631143920787,0.3491696061501765,0.42048917922079576,1000
llama_base,last_token_hs,15,45,0,False,0.09873313889164391,-0.0654189134016633,0.2753061018884182,0.2162822133438213,0.31195120146644434,0.42048917922079576,1000
llama_base,last_token_hs,16,45,0,False,0.08780578913980085,-0.07391684036701918,0.27948255911469455,0.18664168653249416,0.26097330860237467,0.42048917922079576,1000
llama_base,last_token_hs,17,45,0,False,0.08001021118422143,-0.09561537839472294,0.2709222242236136,0.18662532102144846,0.27799449573229573,0.42048917922079576,1000
llama_base,last_token_hs,18,45,0,False,0.07458188917362586,-0.09813077971339226,0.27060295715928073,0.1861692089693675,0.2886683710708631,0.42048917922079576,1000
llama_base,last_token_hs,19,45,0,False,0.06439962080236135,-0.0988277118653059,0.263659843802452,0.16505674068293458,0.2582940492684304,0.42048917922079576,1000
llama_base,last_token_hs,20,45,0,False,0.05974338728842273,-0.10684846080839634,0.2533113516867161,0.16462759924055043,0.2672954405008004,0.42048917922079576,1000
llama_base,last_token_hs,21,45,0,False,0.04431765499148357,-0.12148662265390157,0.22416484914720042,0.15517742305680157,0.27716144445148355,0.42048917922079576,1000
llama_base,last_token_hs,22,45,0,False,0.010567260145983583,-0.1407956440001726,0.17723428048193454,0.12774864711142223,0.2819333680793594,0.42048917922079576,1000
llama_base,last_token_hs,23,45,0,False,-0.0010306897789506585,-0.1492217741906643,0.17096766456961632,0.11825702813259438,0.2833695742610046,0.42048917922079576,1000
llama_base,last_token_hs,24,45,0,False,-0.008372115396234269,-0.15241445638239384,0.152665676549077,0.10774309373087654,0.27360808665370756,0.42048917922079576,1000
llama_base,last_token_hs,25,45,0,False,-0.012490776867136769,-0.1450473815202713,0.14664000570774077,0.09721732913743113,0.2572451137975641,0.42048917922079576,1000
llama_base,last_token_hs,26,45,0,False,-0.0036481633976700105,-0.13186454586684704,0.14980505034327504,0.09599472955856811,0.2359424544218121,0.42048917922079576,1000
llama_base,last_token_hs,27,45,0,False,-0.004956985561578057,-0.1301735483109951,0.14743837043642996,0.09018228783232667,0.2248917340354022,0.42048917922079576,1000
llama_base,last_token_hs,28,45,0,False,-0.0038020949232469917,-0.13161864653229713,0.1478846196085214,0.08992636712613714,0.2218607106078678,0.42048917922079576,1000
llama_base,last_token_hs,29,45,0,False,-0.00792401392022408,-0.13990994952619076,0.14653051532804964,0.09195046838187954,0.23529276124146642,0.42048917922079576,1000
llama_base,last_token_hs,30,45,0,False,-0.011182309558793815,-0.12395639400929212,0.1372392900288105,0.07820956456889262,0.20958900039380685,0.42048917922079576,1000
llama_base,last_token_hs,31,45,0,False,0.014302723103348552,-0.1260413322597742,0.16381352357566353,0.1222142582021493,0.2608550274157524,0.42048917922079576,1000
llama_base,last_token_hs,32,45,0,False,0.12025951962660993,-0.10788559522479772,0.33035439401864997,0.29034267846791273,0.4600983258741302,0.42048917922079576,1000
llama_base,mean_pool_hs,0,45,0,False,0.11837957209780253,0.06522960886359215,0.20251179002225392,0.14037259440170757,0.07920423153048897,0.42048917922079576,1000
llama_base,mean_pool_hs,1,45,0,False,0.07250581553511934,0.028085228335112334,0.17872846759855746,0.07589334381613855,0.02408642276021907,0.42048917922079576,1000
llama_base,mean_pool_hs,2,45,0,False,0.021630944782862635,-0.01480529154650867,0.1275433287024498,0.02140406168228296,0.00422967830886802,0.42048917922079576,1000
llama_base,mean_pool_hs,3,45,0,False,0.020298764120605797,-0.004613473557401448,0.1285549823194742,0.006762356026153807,-0.02770010873458501,0.42048917922079576,1000
llama_base,mean_pool_hs,4,45,0,False,0.0749171129873141,0.024801760632544755,0.20578642338514327,0.043087431214602144,-0.058899675466866454,0.42048917922079576,1000
llama_base,mean_pool_hs,5,45,0,False,0.0718802975696096,0.021678335731849074,0.21189883649349212,0.03514170279524595,-0.07113124499635028,0.42048917922079576,1000
llama_base,mean_pool_hs,6,45,0,False,0.08184132100056969,0.029442271729931236,0.22189809828996657,0.046176699747591234,-0.06638442944339605,0.42048917922079576,1000
llama_base,mean_pool_hs,7,45,0,False,0.0851834705092096,0.031823378149420024,0.22601158060133453,0.0567461090460196,-0.04863192248003629,0.42048917922079576,1000
llama_base,mean_pool_hs,8,45,0,False,0.09232586800420181,0.03392293583601713,0.23544142097234722,0.07296782930725024,-0.025617103568841178,0.42048917922079576,1000
llama_base,mean_pool_hs,9,45,0,False,0.11111860458029567,0.05464758891612291,0.24795356579124928,0.09518833325181097,-0.013366096010940595,0.42048917922079576,1000
llama_base,mean_pool_hs,10,45,0,False,0.11560766217554172,0.06408021580427885,0.2446886997669935,0.10409350883804391,-0.0018950591062146815,0.42048917922079576,1000
llama_base,mean_pool_hs,11,45,0,False,0.12147920004137232,0.07235861364752054,0.25128526985645294,0.11082766634733542,0.0014506945363728185,0.42048917922079576,1000
llama_base,mean_pool_hs,12,45,0,False,0.11558229049653818,0.05474525382742286,0.2514900833368301,0.11454473359710675,0.02308059427269962,0.42048917922079576,1000
llama_base,mean_pool_hs,13,45,0,False,0.1360940035616781,0.08114495202898979,0.27161826938390726,0.12958061115607114,0.014544764942862505,0.42048917922079576,1000
llama_base,mean_pool_hs,14,45,0,False,0.13035798345503216,0.07780757378786803,0.26175215318799017,0.1189830650457556,0.0016879247545634414,0.42048917922079576,1000
llama_base,mean_pool_hs,15,45,0,False,0.11384233346001515,0.05874175615608692,0.2518680229783058,0.09844350961362715,-0.011506889695263159,0.42048917922079576,1000
llama_base,mean_pool_hs,16,45,0,False,0.1135787051221117,0.064991988055408,0.24615938775241375,0.0818375088279369,-0.05013818873242133,0.42048917922079576,1000
llama_base,mean_pool_hs,17,45,0,False,0.11476561554335947,0.056390109844505786,0.2601373568177223,0.08895909536912866,-0.035911276815805616,0.42048917922079576,1000
llama_base,mean_pool_hs,18,45,0,False,0.09143751779008583,0.03921687770634889,0.2270409733057022,0.06929305030466426,-0.03240137160419042,0.42048917922079576,1000
llama_base,mean_pool_hs,19,45,0,False,0.08652914416327585,0.03245059056207538,0.23357383199036122,0.06621651321339181,-0.029151291544860274,0.42048917922079576,1000
llama_base,mean_pool_hs,20,45,0,False,0.09194159656866968,0.03577296696603298,0.23843433856964102,0.07313489560856613,-0.024396966679930323,0.42048917922079576,1000
llama_base,mean_pool_hs,21,45,0,False,0.09508769383997187,0.03855586461722851,0.23913157768547524,0.0745994165919386,-0.02768288072965196,0.42048917922079576,1000
llama_base,mean_pool_hs,22,45,0,False,0.08724009670173251,0.017306479252874853,0.24082788228988647,0.06925596563277814,-0.023484387028682042,0.42048917922079576,1000
llama_base,mean_pool_hs,23,45,0,False,0.08842137922493697,0.014192692423239351,0.25137474238872526,0.06693215649520277,-0.031516841185371056,0.42048917922079576,1000
llama_base,mean_pool_hs,24,45,0,False,0.10752034603729163,0.034922996535897255,0.26119606494903563,0.08970758647563418,-0.018617488571067906,0.42048917922079576,1000
llama_base,mean_pool_hs,25,45,0,False,0.10900123373054899,0.035640946682542564,0.2574077740311622,0.08947230335982238,-0.022353814852265282,0.42048917922079576,1000
llama_base,mean_pool_hs,26,45,0,False,0.11498254902845148,0.041374337393790483,0.26624675318598745,0.09654620087576664,-0.018453318274866914,0.42048917922079576,1000
llama_base,mean_pool_hs,27,45,0,False,0.12176464742470688,0.045510435663163665,0.26915080919861795,0.10601756250746272,-0.010590068096707731,0.42048917922079576,1000
llama_base,mean_pool_hs,28,45,0,False,0.1300379868314844,0.054413558542728425,0.27593605816364286,0.11414264929220906,-0.009121731608379981,0.42048917922079576,1000
llama_base,mean_pool_hs,29,45,0,False,0.13380517410400727,0.05598673354834319,0.2799253441393375,0.12290792075161276,0.003585333540980879,0.42048917922079576,1000
llama_base,mean_pool_hs,30,45,0,False,0.15665264328104203,0.0712083162739873,0.30079032629728314,0.15207418804624762,0.023743049828577924,0.42048917922079576,1000
llama_base,mean_pool_hs,31,45,0,False,0.15707996995923007,0.06659432277083396,0.30997420474886894,0.15902131753177864,0.0395119271006972,0.42048917922079576,1000
llama_base,mean_pool_hs,32,45,0,False,0.16661852547734016,0.045238946098834276,0.33987659513950336,0.2099174278856148,0.14342282120108646,0.42048917922079576,1000
mistral,last_token_hs,0,45,0,False,,,,,,0.42048917922079576,0
mistral,last_token_hs,1,45,0,False,0.17225424399291403,0.05631152391433716,0.326087000221014,0.1920880642353428,0.08653853083715549,0.42048917922079576,1000
mistral,last_token_hs,2,45,0,False,-0.02537927098906333,-0.08133939430117607,0.10416504349559541,0.037495619434942354,0.14336705689007853,0.42048917922079576,1000
mistral,last_token_hs,3,45,0,False,0.007794546749537282,-0.0397601617500186,0.1169634498655796,0.07555762167351808,0.1630965665898872,0.42048917922079576,1000
mistral,last_token_hs,4,45,0,False,0.030048615986330424,-0.015747356368228792,0.12935903668403625,0.0937226273902613,0.1588765599962428,0.42048917922079576,1000
mistral,last_token_hs,5,45,0,False,0.048454447232630565,-0.012886755936779081,0.15953116565942763,0.09166975838633713,0.11413959546554032,0.42048917922079576,1000
mistral,last_token_hs,6,45,0,False,0.041200639258941255,-0.012012212444096804,0.14152200371026993,0.0737949231061151,0.08693495929152736,0.42048917922079576,1000
mistral,last_token_hs,7,45,0,False,0.05117531434334623,-0.011504509462974965,0.16031393669545646,0.07705472253689584,0.07312384985722066,0.42048917922079576,1000
mistral,last_token_hs,8,45,0,False,0.060040111586612536,0.008777787326835096,0.16809742785990237,0.07541500351487805,0.049962738767237086,0.42048917922079576,1000
mistral,last_token_hs,9,45,0,False,0.06918974183536118,0.01944375769235194,0.1690542321652173,0.07647956608688712,0.03267002680959843,0.42048917922079576,1000
mistral,last_token_hs,10,45,0,False,0.09444975221814217,0.03116797246038914,0.20336808003485202,0.11167873033341748,0.06219085431966677,0.42048917922079576,1000
mistral,last_token_hs,11,45,0,False,0.13415430890954486,0.06924858540296555,0.23620132468640798,0.16732443127869862,0.11022451751704612,0.42048917922079576,1000
mistral,last_token_hs,12,45,0,False,0.26673047235483993,0.16410793103277682,0.37485505640506733,0.3412593472381458,0.2550871870797715,0.42048917922079576,1000
mistral,last_token_hs,13,45,0,False,0.2885221133511966,0.17638038620352745,0.4077420860528946,0.3654845914115155,0.2697100759796467,0.42048917922079576,1000
mistral,last_token_hs,14,45,0,False,0.3146101874347226,0.17981503792107106,0.44405778646469113,0.39597220447299825,0.2925535957301629,0.42048917922079576,1000
mistral,last_token_hs,15,45,0,False,0.3279552434405611,0.2044268950819969,0.4530539602041244,0.4096311421607435,0.2988900348254862,0.42048917922079576,1000
mistral,last_token_hs,16,45,0,False,0.35934171819562566,0.24432999417185783,0.4865090124309063,0.44059098903058064,0.31086248028067176,0.42048917922079576,1000
mistral,last_token_hs,17,45,0,False,0.3226741294619341,0.21371960006654261,0.4627197690308094,0.3939118244014892,0.2655513618955067,0.42048917922079576,1000
mistral,last_token_hs,18,45,0,False,0.3064003700733186,0.19619521275162696,0.4560085698962211,0.37238935829882536,0.24455945653232866,0.42048917922079576,1000
mistral,last_token_hs,19,45,0,False,0.25925745374725545,0.15250420346856117,0.39960093870759,0.30051660004222297,0.16273556409746734,0.42048917922079576,1000
mistral,last_token_hs,20,45,0,False,0.21673643174012458,0.12476041503250598,0.3428652845323086,0.2472689256385961,0.12400376869782512,0.42048917922079576,1000
mistral,last_token_hs,21,45,0,False,0.18719510758473756,0.10600336026400328,0.3041236691176891,0.20501317611865752,0.08510984991095674,0.42048917922079576,1000
mistral,last_token_hs,22,45,0,False,0.16839744434888917,0.09027090277522802,0.27578154280781747,0.17214709060930078,0.04643474637240573,0.42048917922079576,1000
mistral,last_token_hs,23,45,0,False,0.14850312077647734,0.07925022561103105,0.24274681769311426,0.1547160517667664,0.04788251601175601,0.42048917922079576,1000
mistral,last_token_hs,24,45,0,False,0.1474948848465471,0.08603203725069762,0.23151307888329029,0.14563905254623039,0.028230549498911163,0.42048917922079576,1000
mistral,last_token_hs,25,45,0,False,0.14479925541542968,0.08615044448524714,0.22314791083335875,0.1306381281295017,-0.001754337309214929,0.42048917922079576,1000
mistral,last_token_hs,26,45,0,False,0.1223468902418122,0.06479361299425364,0.20782947391271592,0.11710858380888543,0.014543274184392071,0.42048917922079576,1000
mistral,last_token_hs,27,45,0,False,0.12316760594882949,0.06516988687217236,0.20462242513895032,0.10987049260737794,-0.004466370079435698,0.42048917922079576,1000
mistral,last_token_hs,28,45,0,False,0.11895749858008588,0.06368166385218502,0.2070755925029516,0.10660823061576688,-0.0031417790911474714,0.42048917922079576,1000
mistral,last_token_hs,29,45,0,False,0.13529780294923616,0.07418726682662964,0.2237956553697586,0.12108411602652087,-0.003972233231726406,0.42048917922079576,1000
mistral,last_token_hs,30,45,0,False,0.13592585110266084,0.0737506402656436,0.2217584528028965,0.12216028989512975,-0.0027692255254809324,0.42048917922079576,1000
mistral,last_token_hs,31,45,0,False,0.11991166571529482,0.05350025501102209,0.21781436242163177,0.1083454125980839,-0.0010703866124594033,0.42048917922079576,1000
mistral,last_token_hs,32,45,0,False,0.09501977704306451,0.03146242960356176,0.19859236106276512,0.08683348972068353,0.0014801164025885203,0.42048917922079576,1000
mistral,mean_pool_hs,0,45,0,False,0.11270039166684304,0.05700902296230197,0.21700138971209526,0.11012891918576917,0.018773731175641597,0.42048917922079576,1000
mistral,mean_pool_hs,1,45,0,False,0.05120363595518731,0.01936617004685104,0.15984731465578078,0.046233219232281506,-0.0005320180029806761,0.42048917922079576,1000
